scenario,mode,s7Position,s7Closed,zenerPath,zenerFraction,zenerVolt,diodeDropVolt,rectifierDropVolt,seriesOhm,thresholdPeakVolt,thresholdRmsVolt,ueRms,peakVolt,conductionDuty,averageExcessVolt,averageCurrentAmp,peakCurrentAmp,c11SlopeVoltPerSecond
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,13.75,19.445436482630058,0.6446185912646838,3.860506260570342,0.00007569620118765376,0.00017932228397313837,0.15139240237530752
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14,19.79898987322333,0.6516935096861067,4.052079991586048,0.0000794525488546284,0.00018625470339653588,0.1589050977092568
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14.25,20.152543263816607,0.65847506411462,4.244927946340515,0.00008323388130079441,0.00019318712281993347,0.1664677626015888
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14.5,20.50609665440988,0.6649822485315862,4.438976484247749,0.00008703875459309312,0.00020011954224333098,0.17407750918618622
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,14.75,20.859650045003153,0.6712323564867729,4.634157724758131,0.00009086583774035551,0.0002070519616667285,0.181731675480711
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15,21.213203435596427,0.6772411771408333,4.830408974962289,0.0000947139014698488,0.000213984381090126,0.1894278029396976
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15.25,21.5667568261897,0.6830231635921525,5.027672226586453,0.00009858180836444024,0.0002209168005135235,0.19716361672888047
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15.5,21.920310216782976,0.6885915781207095,5.225893712411706,0.00010246850416493541,0.0002278492199369211,0.2049370083298708
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,15.75,22.27386360737625,0.6939586180915016,5.425023513807919,0.00010637301007466508,0.0002347816393603186,0.21274602014933017
limiter_zener_minus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,9,0.3,1,51000,10.3,7.283199846221439,16,22.627416997969522,0.6991355255622947,5.625015212417719,0.0001102944159297592,0.00024171405878371612,0.22058883185951841
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0,0,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0.25,0.3535533905932738,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0.5,0.7071067811865476,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,0.75,1.0606601717798214,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1,1.4142135623730951,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1.25,1.7677669529663689,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1.5,2.121320343559643,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,1.75,2.4748737341529163,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,2,2.8284271247461903,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,2.25,3.1819805153394642,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,2.5,3.5355339059327378,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,2.75,3.8890872965260117,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,3,4.242640687119286,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,3.25,4.59619407771256,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,3.5,4.949747468305833,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,3.75,5.303300858899107,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,4,5.656854249492381,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,4.25,6.0104076400856545,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,4.5,6.3639610306789285,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,4.75,6.7175144212722016,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,5,7.0710678118654755,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,5.25,7.4246212024587495,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,5.5,7.778174593052023,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,5.75,8.131727983645296,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,6,8.485281374238571,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,6.25,8.838834764831844,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,6.5,9.19238815542512,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,6.75,9.545941546018392,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,7,9.899494936611665,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,7.25,10.25304832720494,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,7.5,10.606601717798213,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,7.75,10.960155108391488,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,8,11.313708498984761,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,8.25,11.667261889578034,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,8.5,12.020815280171309,0,0,0,0,0
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,8.75,12.374368670764582,0.06983069274155362,0.0034614493000532333,6.787155490300458e-8,0.0000014582092306780671,0.00013574310980600914
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,9,12.727922061357857,0.16554766164878199,0.047174308692844225,9.249864449577299e-7,0.000008390628654075614,0.0018499728899154598
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,9.25,13.08147545195113,0.22116201189677487,0.11498902276830203,0.0000022546867209470988,0.000015323048077473123,0.004509373441894197
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,9.5,13.435028842544403,0.2635635164616602,0.19886156972624977,0.000003899246465220584,0.000022255467500870636,0.0077984929304411674
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,9.75,13.788582233137678,0.2985441471110015,0.29517716875556504,0.000005787787622658138,0.00002918788692426818,0.011575575245316275
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,10,14.142135623730951,0.3285711606359345,0.40170643738132816,0.000007876596811398592,0.00003612030634766569,0.015753193622797184
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,10.25,14.495689014324226,0.3549784381258895,0.5168920124348475,0.0000101351374987225,0.00004305272577106324,0.020270274997445
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,10.5,14.849242404917499,0.3785881514642201,0.6395678176838417,0.000012540545444781211,0.000049985145194460747,0.025081090889562424
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,10.75,15.202795795510772,0.39995156413510025,0.7688210365949395,0.000015074922286175284,0.00005691756461785826,0.03014984457235057
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,11,15.556349186104047,0.4194606945845646,0.9039146040403337,0.00001772381576549674,0.0000638499840412558,0.035447631530993486
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,11.25,15.90990257669732,0.4374067046771263,1.0442395956611539,0.00002047528618943439,0.00007078240346465332,0.04095057237886878
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,11.5,16.263455967290593,0.45401319724023925,1.1892840184626265,0.000023319294479659344,0.00007771482288805083,0.04663858895931869
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,11.75,16.61700935788387,0.4694564984729501,1.3386113189251243,0.00002624728076323773,0.0000846472423114484,0.052494561526475456
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,12,16.970562748477143,0.48387867080434066,1.4918449997550893,0.00002925186274029587,0.00009157966173484591,0.05850372548059174
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,12.25,17.324116139070416,0.4973962199567681,1.648657261449244,0.00003232661296959302,0.00009851208115824344,0.06465322593918604
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,12.5,17.67766952966369,0.51010612680476,1.808760399029701,0.00003546589017705296,0.00010544450058164095,0.07093178035410592
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,12.75,18.031222920256962,0.5220901497472761,1.9719001455383542,0.000038664708736046164,0.00011237692000503846,0.07732941747209232
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,13,18.38477631085024,0.5334179708012534,2.1378504282596897,0.00004191863584822921,0.00011930933942843603,0.08383727169645842
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,13.25,18.73832970144351,0.5441495460785556,2.3064091737123125,0.00004522370928847672,0.00012624175885183356,0.09044741857695343
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,13.5,19.091883092036785,0.5543368949899354,2.4773949066228003,0.000048576370718094125,0.00013317417827523107,0.09715274143618825
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,13.75,19.445436482630058,0.5640254847608515,2.650643960327256,0.00005197341098680894,0.00014010659769862858,0.10394682197361788
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,14,19.79898987322333,0.5732553174872039,2.826008165112384,0.000055411924806125175,0.00014703901712202609,0.11082384961225035
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,14.25,20.152543263816607,0.5820617947732007,3.003352915119425,0.00005888927284547892,0.00015397143654542365,0.11777854569095784
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,14.5,20.50609665440988,0.5904764134962422,3.182555538641381,0.00006240304977728198,0.00016090385596882116,0.12480609955456395
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,14.75,20.859650045003153,0.5985273315747626,3.3635039141394927,0.00006595105713999005,0.00016783627539221867,0.1319021142799801
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,15,21.213203435596427,0.6062398324109145,3.546095287159432,0.00006953128014038102,0.00017476869481561618,0.13906256028076203
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,15.25,21.5667568261897,0.6136367094572177,3.7302352529131735,0.00007314186770417987,0.00018170111423901372,0.14628373540835973
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,15.5,21.920310216782976,0.6207385871622706,3.915836876536815,0.00007678111522621206,0.00018863353366241128,0.15356223045242412
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,15.75,22.27386360737625,0.6275641907612179,4.102819928576749,0.00008044744957993625,0.0001955659530858088,0.1608948991598725
limiter_zener_plus10pct,limiter,drawn_17_to_18,17-18,ZL10 active,1,11,0.3,1,51000,12.3,8.697413408594535,16,22.627416997969522,0.6341305745752095,4.2911102175443085,0.00008413941603028055,0.0002024983725092063,0.1682788320605611
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,0,0,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,0.25,0.3535533905932738,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,0.5,0.7071067811865476,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,0.75,1.0606601717798214,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,1,1.4142135623730951,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,1.25,1.7677669529663689,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,1.5,2.121320343559643,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,1.75,2.4748737341529163,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,2,2.8284271247461903,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,2.25,3.1819805153394642,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,2.5,3.5355339059327378,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,2.75,3.8890872965260117,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,3,4.242640687119286,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,3.25,4.59619407771256,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,3.5,4.949747468305833,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,3.75,5.303300858899107,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,4,5.656854249492381,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,4.25,6.0104076400856545,0,0,0,0,0
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,4.5,6.3639610306789285,0.09033447060173383,0.0038506303399049925,7.550255568441162e-8,0.0000012541378564495817,0.00015100511136882324
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,4.75,6.7175144212722016,0.22563269624517968,0.06267119279254549,0.000001228846917500892,0.000008186557279847093,0.002457693835001784
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,5,7.0710678118654755,0.3000728819453007,0.15367528487366527,0.0000030132408798757897,0.000015118976703244622,0.0060264817597515796
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,5.25,7.4246212024587495,0.3549784381258896,0.26474956734467814,0.000005191167987150552,0.00002205139612664215,0.010382335974301105
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,5.5,7.778174593052023,0.3989789532366983,0.3905633296805197,0.000007658104503539603,0.00002898381555003968,0.015316209007079204
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,5.75,8.131727983645296,0.4357583854798984,0.5279013536084093,0.00001035100693349822,0.00003591623497343719,0.02070201386699644
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,6,8.485281374238571,0.46731583403897536,0.6745770959201721,0.000013227001880787688,0.000042848654396834735,0.026454003761575376
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,6.25,8.838834764831844,0.49488645004521425,0.8290012435250225,0.00001625492634362789,0.000049781073820232245,0.03250985268725578
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,6.5,9.19238815542512,0.5192987632949133,0.9899678561893803,0.000019411134435085887,0.000056713493243629795,0.038822268870171775
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,6.75,9.545941546018392,0.5411410565684254,1.1565336657246552,0.000022677130700483436,0.0000636459126670273,0.04535426140096687
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,7,9.899494936611665,0.5608488011049506,1.3279438293088164,0.00002603811430017287,0.00007057833209042481,0.05207622860034574
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,7.25,10.25304832720494,0.5787547826523353,1.5035833681410309,0.000029482026826294722,0.00007751075151382236,0.05896405365258944
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,7.5,10.606601717798213,0.5951197902297892,1.6829439118097254,0.00003299890023156324,0.00008444317093721987,0.06599780046312649
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,7.75,10.960155108391488,0.6101523967445717,1.8656000959258094,0.00003658039403776097,0.00009137559036061742,0.07316078807552194
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,8,11.313708498984761,0.6240222472834934,2.0511923250863493,0.0000402194573546343,0.00009830800978401493,0.0804389147092686
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,8.25,11.667261889578034,0.636869294530001,2.2394138861091863,0.00004391007619821934,0.00010524042920741244,0.08782015239643869
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,8.5,12.020815280171309,0.6488104022738808,2.4300011231482284,0.00004764708084604369,0.00011217284863080999,0.09529416169208739
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,8.75,12.374368670764582,0.659944182066085,2.622725821558314,0.000051425996501143405,0.0001191052680542075,0.10285199300228681
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,9,12.727922061357857,0.6703546096799221,2.817389218727051,0.00005524292585739316,0.00012603768747760505,0.11048585171478631
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,9.25,13.08147545195113,0.6801137780721321,3.0138172350685077,0.00005909445558957858,0.00013297010690100256,0.11818891117915717
compressor_partial_zener_bound,compressor,alternate_17_to_19_bound,17-19,ZL10 partly bypassed,0.5,10,0.3,1,51000,6.3,4.454772721475249,9.5,13.435028842544403,0.6892840261305473,3.2118566345167445,0.00006297758106895577,0.00013990252632440007,0.12595516213791155
